MU: 7.430923e-01 7.077554e-01 -9.411518e-01 7.634681e-01 1.202121e+00 
algo,mean,variance,S,tail
nv,3.439105e-01,1.349933e-01,5,6.000000e-02
gl,2.481520e-01,9.710680e-01,5,6.000000e-02
nv,3.439331e-01,1.348558e-01,5,6.000000e-02
gl,2.474755e-01,9.668523e-01,5,6.000000e-02
nv,3.432265e-01,1.345622e-01,5,6.000000e-02
gl,2.469726e-01,9.627853e-01,5,6.000000e-02
nv,3.440778e-01,1.348736e-01,5,6.000000e-02
gl,2.466279e-01,9.588758e-01,5,6.000000e-02
nv,3.452200e-01,1.352175e-01,5,6.000000e-02
gl,2.459643e-01,9.547244e-01,5,6.000000e-02
nv,3.450914e-01,1.352723e-01,5,6.000000e-02
gl,2.456199e-01,9.507938e-01,5,6.000000e-02
nv,3.446780e-01,1.350911e-01,5,6.000000e-02
gl,2.464025e-01,9.509286e-01,5,6.000000e-02
nv,3.451360e-01,1.354034e-01,5,6.000000e-02
gl,2.457070e-01,9.468429e-01,5,6.000000e-02
nv,3.458667e-01,1.355656e-01,5,6.000000e-02
gl,2.474009e-01,9.542582e-01,5,6.000000e-02
nv,3.450284e-01,1.354101e-01,5,6.000000e-02
gl,2.478665e-01,9.521109e-01,5,6.000000e-02
nv,3.449763e-01,1.353158e-01,5,6.000000e-02
gl,2.505592e-01,9.618620e-01,5,6.000000e-02
nv,3.454815e-01,1.355693e-01,5,6.000000e-02
gl,2.500531e-01,9.578285e-01,5,6.000000e-02
nv,3.459281e-01,1.358292e-01,5,6.000000e-02
gl,2.494631e-01,9.538309e-01,5,6.000000e-02
nv,3.461332e-01,1.359759e-01,5,6.000000e-02
gl,2.489607e-01,9.498670e-01,5,6.000000e-02
nv,3.459198e-01,1.358674e-01,5,6.000000e-02
gl,2.488477e-01,9.462773e-01,5,6.000000e-02
nv,3.465345e-01,1.359168e-01,5,6.000000e-02
gl,2.487070e-01,9.430432e-01,5,6.000000e-02
nv,3.467395e-01,1.359135e-01,5,6.000000e-02
